course,point,name,instructor,Department,time,realTime,Classroom,Typeofcredit,LectureLanguage,Eligible,Informationofalteration,Note
041125001,3,台灣現代文學選讀,陳佩甄 ,台文所,四78E ,thu16-19,研究250419,群,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041180001,3,東亞與當代女性文學,范銘如 ,台文所,五D56 ,fri13-16,百年330305,群,中文,否,異動資訊Information of alteration:N/A,備註Note:台灣文學與東亞學分學程課程
159846001,3,台灣新電影專題研究（一）,楊小濱 ,台文碩一台文博一台文碩二台文博二,三567 ,wed14-17,百年330409,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159932001,3,台灣女性文學專題,范銘如 ,台文碩一台文博一台文碩二台文博二,四567 ,thu14-17,百年330412,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041097001,2,轉型期與近代東亞: 從1930年代到1940年代,曾士榮 ,台文所,一78,mon16-18,資訊140104,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159002001,3,文學研究方法論 ,紀大偉 ,台文碩二 ,二567 ,tue14-17,百年330409,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159001001,3,台灣文學史史料學,吳佩珍 ,台文碩一 ,二567 ,tue14-17,百年330412,必,中文,否,異動資訊Information of alteration:N/A,備註Note:授課教師：上學期吳佩珍老師、下學期崔末順老師。
159835001,3,台灣文學與文化研究專題,陳佩甄 ,台文碩一台文博一台文碩二台文博二,五567 ,fri14-17,百年330412,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159883001,3,日據時期台韓小說專題,崔末順 ,台文碩一台文博一台文碩二台文博二,三34C ,wed10-13,百年330412,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159927001,3,台灣原住民漢語文學專題,孫大川 ,台文碩一台文博一台文碩二台文博二,四34C ,thu10-13,百年330412,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
044085001,3,性別與文學理論入門,紀大偉 ,台文所,三78E ,wed16-19,研究250419,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
159913001,3,日記、傳記與文學,曾士榮 ,台文碩一台文博一台文碩二台文博二,五34C ,fri10-13,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257791001,3,土地使用與運輸專題研究,白仁德 ,地政碩一地政博一地政碩二地政博二,四234 ,thu09-12,綜合270617,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257786001,3,測量平差法特論 ,邱式鴻 ,地政碩一地政博一地政碩二地政博二,五234 ,fri09-12,綜合270617,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257878001,3,研究方法 ,蔡育新 ,地政碩一地政博一地政碩二地政博二,三234 ,wed09-12,綜合製圖二 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257720001,3,空間決策,范噶色 ,地政碩一地政碩二,一78E ,mon16-19,綜合270610,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257729001,2,獨立研究（一）,林士淵、邱式鴻、甯方璽、詹進發 ,地政碩一地政博一地政碩二地政博二,一C五D,"mon12-13,fri13-14",綜合270610,選,中文,否,異動資訊Information of alteration:N/A
257811001,3,不動產估價專題研究,陳奉瑤 ,地政碩一地政博一地政碩二地政博二,五234 ,fri09-12,綜合270417,選,中文,否,異動資訊Information of alteration:時間異動於2020/06/30;,備註Note:N/A
257725001,3,不動產交易法專題研究（一）,吳秀明 ,地政碩一地政博一地政碩二地政博二,三567 ,wed14-17,綜合270622,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257833001,3,產業用地政策專題研究,邊泰明 ,地政碩一地政博一地政碩二地政博二,五234 ,fri09-12,綜合270622,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257765001,3,空間分析 ,林士淵 ,地政碩一地政博一地政碩二地政博二,二234 ,tue09-12,綜合270610,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257788001,3,財產制度與地權—基礎理論分析,楊松齡 ,地政碩一地政博一地政碩二地政博二,五78E ,fri16-19,綜合270622,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
257735001,3,不動產金融與資產投資,林左裕 ,地政碩一地政博一地政碩二地政博二,二567 ,tue14-17,綜合270622,選,英文,否,異動資訊Information of alteration:教室異動於2020/07/09;,備註Note:N/A
259778001,3,原住民族土地政策,官大偉 ,民族碩一民族博一民族碩二民族博二,五234 ,fri09-12,綜合270203,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259827001,3,民族藝術,張駿逸 ,民族碩一民族碩二,三234 ,wed09-12,綜合270204,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259679001,3,服務學習專業課程—台北市跨國銜轉生華語輔導,高雅寧 ,民族碩一民族碩二,三EFG ,wed18-21,研究250207,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259709001,3,中東民族專題,趙秋蒂 ,民族碩一民族碩二,四234 ,thu09-12,綜合270306,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259745001,3,台灣考古 ,劉益昌 ,民族碩一民族碩二,一78E ,mon16-19,綜合270204,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259693001,3,語言、文化與數位媒體,劉子愷 ,民族碩一民族碩二,一78E ,mon16-19,綜合270203,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259678001,3,泰國社區本位的高齡社會和織布,王雅萍 ,民族碩一民族碩二,未定或彈性,N/A,,選,英文,否,異動資訊Information of alteration:N/A,備註Note:實際上課時間依國際師資來臺時程決定，將密集或是彈性授課。
259720001,2,台灣原住民民族史研究（二）,傅琪貽 ,民族碩一民族博一民族碩二民族博二,四78,thu16-18,綜合270417,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259052001,3,民族史專題研究 ,張中復 ,民族博一 ,二EFG ,tue18-21,,群,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259786001,3,現代化與台灣原住民族社會發展,官大偉 ,民族碩一民族博一民族碩二,三234 ,wed09-12,綜合270405,選,英文,否,異動資訊Information of alteration:N/A,備註Note:與IMAS合開，英語授課
259684001,3,大洋洲民族誌專題,陳怡萱 ,民族碩一民族碩二,五234 ,fri09-12,綜合270416,選,中文,否,異動資訊Information of alteration:時間異動於2020/07/15;教室異動於2020/07/15;,備註Note:N/A
259746001,3,應用人類學原理 ,陳茂泰 ,民族碩一民族碩二,三D56 ,wed13-16,綜合270405,選,中文,否,異動資訊Information of alteration:N/A,備註Note:需一名負責影印課堂作業的修課學生，一學期之次數約5次
259694001,3,宗教與靈力：東南亞政治經濟學,吳考甯 ,民族碩一民族博一,三234 ,wed09-12,綜合270416,選,英文,否,異動資訊Information of alteration:N/A,備註Note:英語授課
259681001,3,當代中國專題：遷徙、勞動與數位媒體,劉子愷 ,民族碩一民族博一民族碩二民族博二,四78E ,thu16-19,綜合270306,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
259708001,3,民族與觀光,黃季平 ,民族碩一民族碩二,四234 ,thu09-12,綜合270313,選,中文,否,異動資訊Information of alteration:N/A,備註Note:開學後加選需經老師同意。
259724001,3,民族政策研究 ,林修澈 ,民族碩一民族博一,一FGH ,mon19-22,教室洽系所 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:欲修習本課者，須事先與授課老師面談。授課教室：研創208室。
259057001,3,民族學理論 ,吳考甯 ,民族碩一民族碩二,二234 ,tue09-12,綜合270717,必,英文,否,異動資訊Information of alteration:N/A,備註Note:英語授課
355574001,3,個案教學法：理論與實作（二）,司徒達賢,企博學一企博學二企博產二,五234 ,fri09-12,炎成創新廳 ,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
355523001,1,組織行為專題研討：工作塑造,林派克 ,企博學一企博學二企博學三,四8EF ,thu17-20,商館260709,選,英文,否,異動資訊Information of alteration:N/A,備註Note:選課前須獲教師同意
355641001,3,國際企業理論 ,于卓民 ,企博學一企博學二,二EFG ,tue18-21,商館260709,選,英文,否,異動資訊Information of alteration:N/A,備註Note:實際上課時間請詢問老師。
355819001,3,數量方法專題研討（一）,林派克 ,企博學一企博學二企博學三,四D56 ,thu13-16,商館260712,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
355532001,3,科技與創新管理,吳思華、吳豐祥 ,企博產二 ,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與科智所、資管系DBA合開，限DBA學生選修，上課時間及地點另行公告。
355103001,2,質性與個案研究方法,司徒達賢、彭朱如,企博產一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:與科智、資管博DBA合開，限DBA學生選修。上課時間及地點另行公告。
355605001,3,行銷管理獨立研究－品牌策略,洪順慶 ,企博學三 ,五678 ,fri15-18,商館260809,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
355650001,3,行銷研究方法 ,林心晨、樓永堅 ,企博學一企博學二,四234 ,thu09-12,商館260709,選,英文,否,異動資訊Information of alteration:N/A,備註Note:授課時間及地點請與授課老師確認
355722001,3,行銷理論 ,洪順慶 ,企博學一企博學二,二567 ,tue14-17,商館260709,選,中文,否,異動資訊Information of alteration:時間異動於2020/07/22;,備註Note:N/A
355105001,2,商學理論發展,司徒達賢、吳思華、蘇威傑,企博產一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:與科智及資管系博DBA合開，限DBA學生選修。上課時間及地點另行公告。
355104001,2,數量方法商業應用,別蓮蒂、胡昌亞、鄭至甫 ,企博產一 ,未定或彈性,N/A,,必,中文,否,異動資訊Information of alteration:N/A,備註Note:與科智博、資管博DBA合開，限DBA學生選修。上課時間及地點另行公告。
355732001,3,企業問題研討 ,巫立宇 ,企博學一企博學二企博學三,一EFG ,mon18-21,商館260709,選,中文,否,異動資訊Information of alteration:N/A,備註Note:選課前須取得授課老師同意。
355524001,3,新興資訊技術發展與應用,周彥君、郁方、莊皓鈞、陳恭、蔡瑞煌 ,企博產二 ,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與科智、資管博DBA合開，限DBA學生選修。上課時間及地點另行公告。
355620001,1,人力資源管理專題研討,胡昌亞 ,企博學一企博學二企博學三,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:選課前須獲教師同意
355642001,3,策略管理專題研討,傅浚映、謝凱宇 ,企博學一企管博二,三567 ,wed14-17,商館260809,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
355578001,3,行銷管理獨立研究,洪順慶 ,企博學一企博學二企博學三,未定或彈性,N/A,,選,中文,否,異動資訊Information of alteration:N/A,備註Note:選課前須取得授課老師同意，上課時間及地點請洽授課老師。
462008001,3,數位內容技術實作,蔡欣叡 ,數位碩一 ,三567 ,wed14-17,大勇210405,必,中文,否,異動資訊Information of alteration:教室異動於2020/07/14;,備註Note:N/A
462005001,1,創意研討Ｃ ,陳聖智 ,數位碩二 ,二4 ,tue11-12,藝文370218,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462003001,1,創意研討Ａ ,廖峻鋒 ,數位碩一 ,二3 ,tue10-11,藝文370218,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
041184001,3,科技電影賞析與創作,陳宜秀、謝佩璇 ,數位碩學程,二78E ,tue16-19,研究250105,群,中文,否,異動資訊Information of alteration:時間異動於2020/06/11;,備註Note:N/A
462905001,3,策展概論,張瀚云 ,數位碩一數位碩二,四EFG ,thu18-21,研究250305,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462001001,3,設計理論與方法 ,陳宜秀 ,數位碩一 ,四234 ,thu09-12,藝文370218,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462899001,3,人工智慧與網路治理,盧建誌 ,數位碩一數位碩二,四D56 ,thu13-16,大勇210102,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462893001,3,JavaScript 應用程式設計,廖峻鋒 ,數位碩一 ,一EFG ,mon18-21,研究250201,選,中文,否,異動資訊Information of alteration:N/A,備註Note:與數位內容學程合開
462894001,3,互動裝置設計,張博智 ,數位碩一數位碩二,二D56 ,tue13-16,大勇210316,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462897001,3,資料庫應用,黃瀚萱 ,數位碩一數位碩二,五D56 ,fri13-16,大仁200102,選,英文,否,異動資訊Information of alteration:N/A,備註Note:N/A
462949001,3,多媒體網路,蔡子傑 ,數位碩一數位碩二,五234 ,fri09-12,大勇210208,選,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
751024001,1,研究方法Ⅰ,陳隆奇 ,應數碩一 ,一7 ,mon16-17,志希070221,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
751012001,3,數理統計 ,宋傳欽 ,應數碩一應數博一,五567 ,fri14-17,果夫研討一 ,群,中文,否,異動資訊Information of alteration:N/A,備註Note:此課程為碩博合開：碩士班為群修課程，博士班為選修課程。
751030001,1,書報討論V,陳隆奇 ,應數博三 ,三7 ,mon16-17,志希070221,必,中文,否,異動資訊Information of alteration:N/A,備註Note:N/A
